epoch,train_loss,val_loss,train_acc_aspect,val_acc_aspect,train_acc_sent,val_acc_sent
1,1.8666386272674216,1.3247895660534712,0.5265675349940632,0.6370158455741237,0.8736461690792763,0.9144806341386177
2,1.1562764401125132,1.0935423634421657,0.6785882116857925,0.690580985915493,0.9347252059998667,0.9242077469825745
3,0.9028618053386086,1.0444898915962435,0.7343358397483826,0.7036531693498853,0.9567277568922306,0.9331866200541107
4,0.7059660459819593,1.0783462734289573,0.7871967867801064,0.7073503522805764,0.9756422305764411,0.9350352110997052
5,0.5558002234849715,1.0826228009143346,0.830888605506199,0.7181778172372093,0.9801344880484101,0.9352552815222405
